happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
0.3882978723404255,115,0,8,188,65,54,69,0.15093085106382978
0.6377551020408163,71,0,3,196,65,62,69,0.23660714285714285
0.7839195979899497,43,0,8,199,65,65,69,0.28015075376884424
0.8502415458937198,31,0,10,207,65,73,69,0.322463768115942
0.8663594470046083,29,0,2,217,65,83,69,0.3283410138248848
0.9041095890410958,21,0,2,219,65,85,69,0.3538812785388128
0.9140271493212669,19,0,5,221,65,87,69,0.36199095022624433
0.8584070796460177,32,0,7,226,57,76,93,0.3456858407079646
0.7081545064377682,68,24,7,233,64,60,109,0.2907725321888412
0.6435185185185185,77,26,5,216,54,52,110,0.24768518518518517
0.6051282051282051,77,19,7,195,62,49,84,0.23461538461538461
0.6557377049180327,63,0,5,183,65,53,65,0.26434426229508196
0.7340425531914894,50,0,8,188,73,50,65,0.2992021276595745
0.7806122448979592,43,0,12,196,83,48,65,0.3182397959183674
0.7740384615384616,47,0,3,208,85,58,65,0.32752403846153844
0.8483412322274881,32,0,5,211,87,59,65,0.36255924170616116
0.8842592592592593,25,0,5,216,92,59,65,0.3929398148148148
0.8416289592760181,35,0,10,221,83,57,81,0.38009049773755654
0.7922077922077922,48,24,5,231,67,60,104,0.36417748917748916
0.7075471698113207,62,16,4,212,57,60,95,0.3154481132075472
0.735,53,25,12,200,56,57,87,0.329375
0.679144385026738,60,0,7,187,58,64,65,0.2840909090909091
0.7061855670103093,57,0,4,194,58,63,73,0.28350515463917525
0.702020202020202,59,0,4,198,60,55,83,0.28345959595959597
0.7326732673267327,54,0,6,202,61,56,85,0.28898514851485146
0.7596153846153846,50,0,8,208,64,57,87,0.3173076923076923
0.7638888888888888,51,0,5,216,64,60,92,0.33622685185185186
0.8054298642533937,43,0,11,221,67,55,99,0.36877828054298645
0.8146551724137931,43,16,7,232,65,61,106,0.38146551724137934
0.8295964125560538,38,23,3,223,64,64,95,0.35650224215246634
0.6995073891625616,61,15,11,203,69,55,79,0.2881773399014778
0.6834170854271356,63,8,4,199,71,59,69,0.2707286432160804
0.7230769230769231,54,3,8,195,67,59,69,0.27692307692307694
0.75,50,8,9,200,59,63,78,0.306875
0.7711442786069652,46,10,7,201,62,66,73,0.3034825870646766
0.7626262626262627,47,2,10,198,65,65,68,0.2916666666666667
0.6990291262135923,62,2,8,206,65,70,71,0.28640776699029125
0.6981132075471698,64,5,3,212,66,67,79,0.2824292452830189
0.7047619047619048,62,7,2,210,68,63,79,0.2833333333333333
0.6536585365853659,71,7,5,205,67,62,76,0.2725609756097561
0.7044334975369458,60,5,9,203,66,56,81,0.27401477832512317
0.6666666666666666,69,7,3,207,63,61,83,0.29347826086956524
0.7389162561576355,53,5,6,203,67,56,80,0.2986453201970443
0.7156862745098039,58,8,5,204,72,53,79,0.2935049019607843
0.7412935323383084,52,12,6,201,73,51,77,0.2972636815920398
0.7282051282051282,53,3,5,195,75,47,73,0.30128205128205127
0.7208121827411168,55,5,12,197,78,44,75,0.30583756345177665
0.7009803921568627,61,5,11,204,70,53,81,0.30514705882352944
0.8,42,10,7,210,65,62,83,0.3244047619047619
0.7971014492753623,42,5,7,207,67,64,76,0.3218599033816425
0.7894736842105263,44,4,6,209,65,62,82,0.33014354066985646
0.7488151658767772,53,12,10,211,64,65,82,0.32701421800947866
0.7751196172248804,47,7,7,209,62,69,78,0.32954545454545453
0.7559808612440191,51,4,8,209,58,71,80,0.3361244019138756
0.7323943661971831,57,4,6,213,57,73,83,0.3380281690140845
0.7627906976744186,51,6,5,215,52,74,89,0.3505813953488372
0.7990654205607477,43,8,4,214,56,67,91,0.3382009345794392
0.7571428571428571,51,5,13,210,64,60,86,0.3333333333333333
0.7385321100917431,57,11,10,218,69,66,83,0.3033256880733945
0.8064516129032258,42,7,3,217,71,69,77,0.33986175115207373
0.8169014084507042,39,3,6,213,68,66,79,0.3427230046948357
0.7777777777777778,48,11,6,216,75,62,79,0.34085648148148145
0.7393364928909952,55,4,6,211,76,61,74,0.33767772511848343
0.7934272300469484,44,8,9,213,79,59,75,0.3591549295774648
0.8364485981308412,35,9,8,214,79,62,73,0.3732476635514019
0.7887323943661971,45,7,8,213,79,65,69,0.3644366197183099
0.7897196261682243,45,10,8,214,71,69,74,0.3574766355140187
0.7169811320754716,60,8,13,212,73,64,75,0.30129716981132076
0.728110599078341,59,3,4,217,76,67,74,0.28456221198156684
0.7614678899082569,52,2,11,218,72,68,78,0.2889908256880734
0.775330396475771,51,5,6,227,72,73,82,0.31002202643171806
