happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
0.43137254901960786,116,0,11,204,65,64,75,0.17769607843137256
0.641860465116279,77,0,3,215,65,75,75,0.24883720930232558
0.7385321100917431,57,0,2,218,65,78,75,0.29128440366972475
0.8,44,0,5,220,65,80,75,0.32727272727272727
0.8444444444444444,35,0,8,225,65,85,75,0.3616666666666667
0.8927038626609443,25,0,7,233,65,93,75,0.38143776824034337
0.9208333333333333,19,0,7,240,65,100,75,0.4036458333333333
0.902834008097166,24,0,9,247,61,89,97,0.3977732793522267
0.796875,52,23,0,256,61,75,120,0.3369140625
0.721030042918455,65,32,11,233,64,52,117,0.28701716738197425
0.7169811320754716,60,20,6,212,75,52,85,0.2977594339622642
0.7676767676767676,46,0,9,198,78,55,65,0.3181818181818182
0.7874396135265701,44,0,9,207,80,62,65,0.33454106280193235
0.8703703703703703,28,0,8,216,85,66,65,0.3784722222222222
0.875,28,0,14,224,93,66,65,0.38895089285714285
0.8529411764705882,35,0,6,238,100,73,65,0.38340336134453784
0.860655737704918,34,0,6,244,107,72,65,0.3949795081967213
0.86,35,0,9,250,98,69,83,0.391
0.7953667953667953,53,22,14,259,75,78,106,0.34266409266409265
0.7410358565737052,65,23,1,251,63,81,107,0.30826693227091634
0.7161572052401747,65,20,4,229,58,76,95,0.29694323144104806
0.7699530516431925,49,0,6,213,64,71,78,0.3198356807511737
0.8082191780821918,42,0,9,219,71,68,80,0.3259132420091324
0.8245614035087719,40,0,5,228,74,69,85,0.3262061403508772
0.8197424892703863,42,0,9,233,80,60,93,0.3492489270386266
0.8429752066115702,38,0,7,242,79,63,100,0.368801652892562
0.8634538152610441,34,0,10,249,78,64,107,0.3810240963855422
0.833976833976834,43,0,8,259,78,65,116,0.3701737451737452
0.850187265917603,40,18,9,267,92,59,116,0.38857677902621723
0.8604651162790697,36,23,6,258,82,67,109,0.38420542635658916
0.8049792531120332,47,23,5,241,80,69,92,0.34387966804979253
0.7623318385650224,53,11,5,223,77,68,78,0.3239910313901345
0.7649769585253456,51,3,10,217,77,64,76,0.3076036866359447
0.7410714285714286,58,2,5,224,74,69,81,0.3130580357142857
0.7400881057268722,59,5,13,227,69,65,93,0.32213656387665196
0.7021276595744681,70,8,8,235,70,71,94,0.3122340425531915
0.7276595744680852,64,7,10,235,74,69,92,0.31117021276595747
0.7436974789915967,61,7,6,238,73,71,94,0.3172268907563025
0.7974683544303798,48,9,2,237,68,68,101,0.3217299578059072
0.7652173913043478,54,0,5,230,73,64,93,0.3157608695652174
0.8127659574468085,44,11,10,235,74,64,97,0.34893617021276596
0.8034188034188035,46,6,9,234,73,69,92,0.344017094017094
0.7721518987341772,54,9,6,237,74,68,95,0.34335443037974683
0.782051282051282,51,9,8,234,74,69,91,0.33653846153846156
0.7510729613733905,58,8,7,233,78,64,91,0.32027896995708155
0.7241379310344828,64,14,5,232,79,63,90,0.30926724137931033
0.7713004484304933,51,6,8,223,79,58,86,0.3077354260089686
0.76,54,6,6,225,77,60,88,0.29388888888888887
0.8,45,9,10,225,70,64,91,0.30722222222222223
0.7920353982300885,47,14,6,226,69,69,88,0.29701327433628316
0.7752293577981652,49,1,5,218,74,65,79,0.2918577981651376
0.7612612612612613,53,4,8,222,78,61,83,0.30180180180180183
0.7433628318584071,58,6,7,226,74,63,89,0.3086283185840708
0.7312775330396476,61,9,6,227,77,62,88,0.3039647577092511
0.7410714285714286,58,5,8,224,71,61,92,0.31529017857142855
0.7312775330396476,61,9,11,227,68,64,95,0.30781938325991187
0.7510917030567685,57,7,8,229,66,67,96,0.3018558951965066
0.7608695652173914,55,10,6,230,66,69,95,0.31630434782608696
0.7123893805309734,65,8,5,226,74,65,87,0.29646017699115046
0.7937219730941704,46,9,5,223,75,64,84,0.3329596412556054
0.771689497716895,50,6,7,219,70,64,85,0.33162100456621
0.7909090909090909,46,5,11,220,69,63,88,0.35056818181818183
0.7566371681415929,55,5,5,226,70,67,89,0.34126106194690264
0.7477876106194691,57,10,6,226,68,66,92,0.3606194690265487
0.8018018018018018,44,5,6,222,69,64,89,0.36204954954954954
0.8026905829596412,44,13,7,223,75,59,89,0.3721973094170404
0.7603686635944701,52,8,10,217,75,58,84,0.3467741935483871
0.7214611872146118,61,10,5,219,75,62,82,0.3344748858447489
