happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
0.48130841121495327,111,0,11,214,71,65,78,0.18049065420560748
0.7066666666666667,66,0,9,225,71,76,78,0.26166666666666666
0.782051282051282,51,0,10,234,71,85,78,0.30822649572649574
0.8729508196721312,31,0,11,244,71,95,78,0.36834016393442626
0.9058823529411765,24,0,4,255,71,106,78,0.40441176470588236
0.918918918918919,21,0,8,259,71,110,78,0.4203667953667954
0.9363295880149812,17,0,6,267,71,118,78,0.43773408239700373
0.9340659340659341,18,0,4,273,58,112,103,0.445970695970696
0.8267148014440433,48,24,2,277,53,97,127,0.3894404332129964
0.6784313725490196,82,27,10,255,65,65,125,0.3029411764705882
0.634453781512605,87,27,10,238,76,64,98,0.27468487394957986
0.6877828054298643,69,0,4,221,85,65,71,0.3014705882352941
0.7822222222222223,49,0,6,225,95,59,71,0.3472222222222222
0.8008658008658008,46,0,6,231,106,54,71,0.3695887445887446
0.8396624472573839,38,0,13,237,110,56,71,0.4055907172995781
0.86,35,0,13,250,118,61,71,0.4235
0.8859315589353612,30,0,6,263,124,68,71,0.45817490494296575
0.895910780669145,28,0,7,269,116,70,83,0.47815985130111527
0.8876811594202898,31,25,8,276,99,75,102,0.45561594202898553
0.7876447876447876,55,24,6,259,75,73,111,0.3614864864864865
0.7925311203319502,50,22,7,241,74,69,98,0.32520746887966806
0.7743362831858407,51,0,6,226,69,72,85,0.3268805309734513
0.7801724137931034,51,0,6,232,65,72,95,0.3415948275862069
0.8067226890756303,46,0,8,238,60,72,106,0.37289915966386555
0.8414634146341463,39,0,7,246,69,67,110,0.3795731707317073
0.8260869565217391,44,0,3,253,74,61,118,0.3804347826086957
0.828125,44,0,4,256,74,58,124,0.3837890625
0.85,39,0,12,260,77,55,128,0.39855769230769234
0.8345588235294118,45,12,8,272,83,59,130,0.4016544117647059
0.8507462686567164,40,19,4,268,79,61,128,0.39552238805970147
0.849802371541502,38,34,15,253,76,58,119,0.3577075098814229
0.717948717948718,66,11,6,234,78,67,89,0.2986111111111111
0.7336244541484717,61,9,10,229,78,67,84,0.324235807860262
0.7913043478260869,48,10,7,230,80,69,81,0.34402173913043477
0.7577092511013216,55,11,7,227,74,69,84,0.32158590308370044
0.7533632286995515,55,4,11,223,64,73,86,0.32847533632286996
0.7478260869565218,58,8,7,230,62,80,88,0.32065217391304346
0.7947598253275109,47,6,6,229,67,75,87,0.3346069868995633
0.777292576419214,51,4,12,229,67,73,89,0.3307860262008734
0.7763713080168776,53,2,9,237,65,81,91,0.3359704641350211
0.7745901639344263,55,10,6,244,73,75,96,0.33299180327868855
0.8,48,10,2,240,73,75,92,0.34322916666666664
0.7931034482758621,48,4,8,232,77,67,88,0.33997844827586204
