happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
0.4265402843601896,121,0,13,211,77,71,63,0.17713270142180096
0.6964285714285714,68,0,7,224,77,84,63,0.27176339285714285
0.8181818181818182,42,0,7,231,77,91,63,0.32196969696969696
0.8571428571428571,34,0,8,238,77,98,63,0.3492647058823529
0.9024390243902439,24,0,5,246,77,106,63,0.3800813008130081
0.9282868525896414,18,0,7,251,77,111,63,0.3949203187250996
0.9573643410852714,11,0,10,258,77,118,63,0.4186046511627907
0.8880597014925373,30,0,6,268,77,104,87,0.39365671641791045
0.7591240875912408,66,21,4,274,71,90,113,0.333485401459854
0.7042801556420234,76,19,5,257,71,67,119,0.30787937743190663
0.7489711934156379,61,23,5,243,84,59,100,0.31584362139917693
0.7333333333333333,60,0,13,225,91,57,77,0.3022222222222222
0.7689075630252101,55,0,10,238,98,63,77,0.3335084033613445
0.8346774193548387,41,0,13,248,106,65,77,0.36088709677419356
0.8467432950191571,40,0,16,261,111,73,77,0.37691570881226055
0.8808664259927798,33,0,13,277,118,82,77,0.4183212996389892
0.8827586206896552,34,0,12,290,128,85,77,0.42586206896551726
0.8443708609271523,47,0,9,302,110,91,101,0.4139072847682119
0.8617363344051447,43,24,10,311,94,96,121,0.4240353697749196
0.835016835016835,49,26,9,297,72,101,124,0.4019360269360269
0.8,56,27,3,280,64,105,111,0.39107142857142857
0.78515625,55,0,9,256,70,95,91,0.37060546875
0.8,53,0,7,265,73,94,98,0.35754716981132073
0.8272058823529411,47,0,5,272,78,88,106,0.37454044117647056
0.8303249097472925,47,0,17,277,89,77,111,0.3813176895306859
0.8333333333333334,49,0,8,294,95,81,118,0.39965986394557823
0.8245033112582781,53,0,11,302,97,77,128,0.4105960264900662
0.8306709265175719,53,0,9,313,100,79,134,0.42012779552715657
0.8509316770186336,48,24,15,322,106,78,138,0.4409937888198758
0.8338658146964856,52,20,13,313,110,84,119,0.4205271565495208
0.8398692810457516,49,27,12,306,108,94,104,0.4076797385620915
0.8281786941580757,50,13,10,291,104,97,90,0.3788659793814433
0.8368055555555556,47,7,10,288,101,100,87,0.3715277777777778
0.8316151202749141,49,7,12,291,93,105,93,0.36254295532646047
0.847972972972973,45,8,13,296,94,100,102,0.3796452702702703
0.8438538205980066,47,5,11,301,89,105,107,0.37749169435215946
0.8306188925081434,52,7,4,307,88,105,114,0.371742671009772
0.8355263157894737,50,10,5,304,88,100,116,0.3782894736842105
0.802675585284281,59,6,7,299,93,90,116,0.38001672240802675
0.8233333333333334,53,4,8,300,97,84,119,0.3933333333333333
0.8388157894736842,49,5,14,304,106,80,118,0.40213815789473684
0.8466453674121406,48,5,12,313,107,84,122,0.4213258785942492
0.859375,45,13,8,320,110,86,124,0.40625
0.8412698412698413,50,10,10,315,117,82,116,0.3976190476190476
0.834920634920635,52,13,7,315,113,79,123,0.4027777777777778
0.8187702265372169,56,16,11,309,116,75,118,0.3859223300970874
0.8223684210526315,54,13,12,304,109,82,113,0.38569078947368424
0.8217821782178217,54,12,9,303,105,89,109,0.39933993399339934
0.84,48,9,9,300,97,91,112,0.38416666666666666
0.8166666666666667,55,10,12,300,92,92,116,0.3854166666666667
0.8344370860927153,50,9,7,302,94,90,118,0.39362582781456956
0.8266666666666667,52,3,8,300,96,85,119,0.38458333333333333
0.8426229508196721,48,9,13,305,94,85,126,0.3864754098360656
0.8317152103559871,52,7,6,309,92,88,129,0.3697411003236246
0.8701298701298701,40,5,8,308,86,87,135,0.3912337662337662
0.8617363344051447,43,17,6,311,86,84,141,0.3902733118971061
0.8233333333333334,53,8,12,300,94,78,128,0.3829166666666667
0.8388157894736842,49,11,10,304,98,81,125,0.38980263157894735
0.8547854785478548,44,9,8,303,100,82,121,0.4018151815181518
0.8443708609271523,47,15,14,302,104,78,120,0.4068708609271523
0.8305647840531561,51,13,10,301,97,85,119,0.38372093023255816
0.8221476510067114,53,12,3,298,93,87,118,0.3859060402684564
0.8408304498269896,46,10,10,289,98,77,114,0.393598615916955
0.8027681660899654,57,10,10,289,94,81,114,0.37846020761245674
0.8269896193771626,50,12,11,289,95,83,111,0.3810553633217993
0.8611111111111112,40,13,14,288,90,88,110,0.3919270833333333
0.8339100346020761,48,11,10,289,90,90,109,0.38494809688581316
0.8263888888888888,50,4,6,288,91,90,107,0.3897569444444444
0.8241379310344827,51,5,11,290,90,88,112,0.39698275862068966
0.8614864864864865,41,7,9,296,92,85,119,0.4155405405405405
0.8456375838926175,46,8,9,298,95,84,119,0.40436241610738255
0.8494983277591973,45,14,8,299,90,90,119,0.4051003344481605
0.825938566552901,51,12,8,293,87,88,118,0.378839590443686
0.8166089965397924,53,8,10,289,91,86,112,0.3728373702422145
0.8247422680412371,51,10,8,291,94,85,112,0.3788659793814433
0.8442906574394463,45,7,11,289,102,79,108,0.39705882352941174
0.8191126279863481,53,11,8,293,100,80,113,0.39803754266211605
0.8206896551724138,52,12,7,290,96,82,112,0.4068965517241379
0.8421052631578947,45,9,9,285,99,78,108,0.39035087719298245
0.8385964912280702,46,9,7,285,94,78,113,0.39035087719298245
0.7950530035335689,58,12,3,283,93,76,114,0.38074204946996465
0.781021897810219,60,7,11,274,98,71,105,0.38275547445255476
0.8237410071942446,49,8,13,278,96,74,108,0.39613309352517984
0.8515901060070671,42,13,13,283,96,77,110,0.39355123674911663
0.8127208480565371,53,6,7,283,93,82,108,0.38074204946996465
0.8063380281690141,55,8,7,284,90,78,116,0.37808098591549294
0.784452296819788,61,6,7,283,88,77,118,0.375
0.778169014084507,63,12,7,284,89,77,118,0.3904049295774648
