happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
0.2,76,0,4,95,23,42,30,0.09210526315789473
0.3838383838383838,61,0,6,99,29,34,36,0.1414141414141414
0.3523809523809524,68,8,8,105,33,28,44,0.1261904761904762
0.2857142857142857,75,9,4,105,42,18,45,0.09642857142857143
0.33,67,13,13,100,46,18,36,0.10375
0.4,60,0,13,100,40,25,35,0.13
0.49557522123893805,57,6,5,113,36,30,47,0.15597345132743362
0.4107142857142857,66,8,9,112,22,31,59,0.15066964285714285
0.4336283185840708,64,9,4,113,31,27,55,0.14712389380530974
0.37037037037037035,68,0,10,108,38,18,52,0.12384259259259259
0.3389830508474576,78,12,11,118,35,23,60,0.1461864406779661
0.3247863247863248,79,12,7,117,40,25,52,0.13782051282051283
0.3392857142857143,74,18,5,112,31,28,53,0.12053571428571429
0.20202020202020202,79,4,6,99,28,23,48,0.07449494949494949
0.32673267326732675,68,6,9,101,34,18,49,0.13242574257425743
0.3076923076923077,72,8,7,104,32,20,52,0.11899038461538461
0.3786407766990291,64,4,11,103,33,22,48,0.15655339805825244
0.42727272727272725,63,13,4,110,29,27,54,0.14659090909090908
0.43564356435643564,57,13,5,101,27,22,52,0.1485148514851485
0.3655913978494624,59,5,6,93,27,20,46,0.11559139784946236
0.35106382978723405,61,9,9,94,33,15,46,0.11436170212765957
0.3723404255319149,59,4,5,94,31,20,43,0.1356382978723404
0.4421052631578947,53,10,5,95,27,20,48,0.13815789473684212
0.37777777777777777,56,11,10,90,26,19,45,0.125
0.29213483146067415,63,7,8,89,24,20,45,0.11797752808988764
0.32222222222222224,61,5,7,90,25,23,42,0.10833333333333334
0.30434782608695654,64,6,3,92,25,25,42,0.12364130434782608
0.34831460674157305,58,9,7,89,29,18,42,0.11235955056179775
0.3218390804597701,59,7,9,87,28,17,42,0.11206896551724138
0.3707865168539326,56,11,11,89,30,19,40,0.13202247191011235
0.2696629213483146,65,4,8,89,28,27,34,0.09691011235955056
0.3548387096774194,60,5,5,93,25,28,40,0.1196236559139785
0.2903225806451613,66,6,6,93,26,24,43,0.09005376344086022
0.24731182795698925,70,9,11,93,30,19,44,0.07795698924731183
0.30526315789473685,66,5,7,95,35,22,38,0.09342105263157895
0.4536082474226804,53,5,7,97,33,24,40,0.13917525773195877
0.43434343434343436,56,10,11,99,30,25,44,0.14772727272727273
0.25,75,8,12,100,30,25,45,0.0975
0.2692307692307692,76,7,5,104,29,30,45,0.09254807692307693
0.3333333333333333,68,3,9,102,31,28,43,0.11887254901960784
0.35185185185185186,70,7,7,108,36,26,46,0.12731481481481483
0.3055555555555556,75,9,8,108,37,21,50,0.10416666666666667
0.3364485981308411,71,11,11,107,35,24,48,0.12266355140186916
0.3644859813084112,68,8,13,107,37,26,44,0.12149532710280374
0.4107142857142857,66,5,9,112,33,32,47,0.15066964285714285
0.45689655172413796,63,6,6,116,29,33,54,0.1648706896551724
0.4482758620689655,64,11,9,116,35,28,53,0.16163793103448276
0.4298245614035088,65,7,10,114,39,24,51,0.14583333333333334
0.42735042735042733,67,7,10,117,41,25,51,0.15598290598290598
0.38333333333333336,74,11,10,120,39,29,52,0.14583333333333334
0.3865546218487395,73,12,32,119,37,30,52,0.13130252100840337
0.34532374100719426,91,5,33,139,34,52,53,0.1357913669064748
0.5389221556886228,77,9,30,167,35,75,57,0.19760479041916168
0.6117021276595744,73,7,30,188,39,95,54,0.24468085106382978
0.6113744075829384,82,8,51,211,62,93,56,0.23933649289099526
0.6850393700787402,80,11,71,254,85,111,58,0.26427165354330706
0.7834394904458599,68,13,77,314,105,152,57,0.3403662420382166
0.8412698412698413,60,9,9,378,125,199,54,0.41633597883597884
0.8333333333333334,63,6,6,378,144,157,77,0.37665343915343913
0.7962962962962963,77,9,9,378,182,92,104,0.359457671957672
0.7857142857142857,81,10,10,378,229,24,125,0.3862433862433862
0.8624338624338624,52,10,10,378,208,25,145,0.4798280423280423
0.8650793650793651,51,10,10,378,163,29,186,0.45866402116402116
0.8412698412698413,60,32,14,378,101,30,247,0.45436507936507936
0.7611111111111111,86,33,5,360,34,34,292,0.434375
0.822289156626506,59,30,4,332,35,29,268,0.545933734939759
0.8104575163398693,58,30,5,306,39,23,244,0.5200163398692811
0.797153024911032,57,51,6,281,44,14,223,0.47597864768683273
0.711864406779661,68,71,5,236,39,15,182,0.3866525423728814
0.5882352941176471,70,77,4,170,33,16,121,0.30514705882352944
0.31958762886597936,66,9,2,97,28,15,54,0.11855670103092783
0.37777777777777777,56,6,1,90,20,11,59,0.12361111111111112
0.47058823529411764,45,9,3,85,20,7,58,0.18529411764705883
0.43037974683544306,45,10,2,79,20,6,53,0.16930379746835442
0.5211267605633803,34,10,1,71,17,6,48,0.18485915492957747
0.5,31,10,2,62,12,6,44,0.1592741935483871
0.3333333333333333,36,14,3,54,10,5,39,0.11574074074074074
0.18604651162790697,35,5,1,43,8,6,29,0.055232558139534885
0.3333333333333333,26,4,2,39,7,6,26,0.057692307692307696
0.2702702702702703,27,5,3,37,8,6,23,0.04054054054054054
0.2857142857142857,25,6,3,35,8,6,21,0.06428571428571428
0.1875,26,5,1,32,7,8,17,0.03515625
0.10714285714285714,25,4,3,28,8,7,13,0.026785714285714284
0.037037037037037035,26,2,1,27,9,7,11,0.023148148148148147
0.0,26,1,5,26,9,5,12,0.019230769230769232
0.03333333333333333,29,3,3,30,9,9,12,0.020833333333333332
0.16666666666666666,25,2,2,30,10,9,11,0.05
0.2,24,1,2,30,8,10,12,0.029166666666666667
0.22580645161290322,24,2,3,31,10,7,14,0.020161290322580645
0.25,24,3,4,32,12,7,13,0.02734375
0.18181818181818182,27,1,2,33,11,9,13,0.026515151515151516
0.08823529411764706,31,2,4,34,12,9,13,0.014705882352941176
0.16666666666666666,30,3,5,36,10,10,16,0.04513888888888889
0.07894736842105263,35,3,3,38,11,11,16,0.029605263157894735
0.05263157894736842,36,1,5,38,11,12,15,0.019736842105263157
0.14285714285714285,36,3,3,42,13,13,16,0.011904761904761904
0.11904761904761904,37,1,5,42,15,11,16,0.03273809523809524
0.1956521739130435,37,5,2,46,14,13,19,0.05434782608695652
0.11627906976744186,38,3,4,43,17,10,16,0.014534883720930232
0.18181818181818182,36,2,3,44,16,11,17,0.05113636363636364
0.2,36,2,7,45,16,9,20,0.041666666666666664
0.14,43,3,5,50,15,14,21,0.0425
0.1346153846153846,45,4,2,52,14,15,23,0.03365384615384615
0.18,41,2,3,50,14,14,22,0.0425
0.19607843137254902,41,4,2,51,16,10,25,0.05392156862745098
0.24489795918367346,37,5,0,49,19,7,23,0.05357142857142857
0.3181818181818182,30,3,3,44,17,5,22,0.09375
0.25,33,5,4,44,17,5,22,0.0625
0.3023255813953488,30,3,5,43,12,7,24,0.05813953488372093
0.28888888888888886,32,5,4,45,7,12,26,0.06944444444444445
0.3181818181818182,30,2,3,44,8,13,23,0.07670454545454546
0.28888888888888886,32,4,5,45,9,12,24,0.06388888888888888
0.2608695652173913,34,3,2,46,12,12,22,0.08152173913043478
0.35555555555555557,29,7,3,45,16,10,19,0.08055555555555556
0.1951219512195122,33,5,4,41,16,10,15,0.039634146341463415
0.175,33,2,4,40,17,9,14,0.03125
0.14285714285714285,36,3,6,42,14,11,17,0.02976190476190476
0.15555555555555556,38,2,6,45,13,14,18,0.03888888888888889
0.20408163265306123,39,0,6,49,14,16,19,0.04336734693877551
0.21818181818181817,43,3,2,55,13,18,24,0.05909090909090909
0.2777777777777778,39,4,2,54,17,14,23,0.06712962962962964
0.2692307692307692,38,5,3,52,20,10,22,0.055288461538461536
0.24,38,4,6,50,22,7,21,0.045
0.21153846153846154,41,3,6,52,20,11,21,0.07932692307692307
0.14545454545454545,47,5,3,55,16,15,24,0.07727272727272727
0.20754716981132076,42,2,2,53,13,15,25,0.049528301886792456
0.33962264150943394,35,3,2,53,13,11,29,0.07783018867924528
0.3076923076923077,36,4,6,52,17,7,28,0.09134615384615384
0.25925925925925924,40,4,6,54,18,10,26,0.09722222222222222
0.2857142857142857,40,6,8,56,17,14,25,0.09375
0.3103448275862069,40,6,2,58,13,20,25,0.06896551724137931
0.2222222222222222,42,6,4,54,13,16,25,0.06018518518518518
0.17307692307692307,43,2,5,52,16,14,22,0.036057692307692304
0.2727272727272727,40,2,2,55,22,11,22,0.06136363636363636
0.34545454545454546,36,3,7,55,22,11,22,0.075
0.2711864406779661,43,6,5,59,20,14,25,0.07415254237288135
0.15517241379310345,49,6,5,58,19,14,25,0.05172413793103448
0.17543859649122806,47,3,3,57,13,17,27,0.041666666666666664
0.24561403508771928,43,2,5,57,18,13,26,0.06578947368421052
0.2,48,2,6,60,19,13,28,0.06666666666666667
0.21875,50,6,4,64,19,14,31,0.06640625
0.16129032258064516,52,6,5,62,20,15,27,0.05443548387096774
0.19672131147540983,49,8,5,61,18,15,28,0.0430327868852459
0.25862068965517243,43,2,6,58,19,14,25,0.04525862068965517
0.27419354838709675,45,4,8,62,18,16,28,0.07258064516129033
0.25757575757575757,49,5,6,66,20,19,27,0.06439393939393939
0.16417910447761194,56,2,6,67,20,20,27,0.05970149253731343
0.14084507042253522,61,7,5,71,20,20,31,0.06338028169014084
0.2028985507246377,55,5,8,69,24,17,28,0.07246376811594203
0.2777777777777778,52,5,3,72,25,19,28,0.0763888888888889
0.34285714285714286,46,3,5,70,26,16,28,0.09107142857142857
0.3611111111111111,46,5,10,72,25,16,31,0.078125
0.2987012987012987,54,6,9,77,25,18,34,0.08441558441558442
0.2375,61,4,5,80,22,24,34,0.0734375
0.2345679012345679,62,5,6,81,21,24,36,0.07561728395061729
0.21951219512195122,64,5,5,82,26,20,36,0.07621951219512195
0.17073170731707318,68,6,8,82,27,16,39,0.06554878048780488
0.2619047619047619,62,8,6,84,29,19,36,0.08928571428571429
0.32926829268292684,55,6,6,82,30,19,33,0.09908536585365854
0.34146341463414637,54,6,7,82,25,20,37,0.09908536585365854
0.27710843373493976,60,5,3,83,24,19,40,0.08433734939759036
0.37037037037037035,51,8,8,81,25,16,40,0.11419753086419752
0.2716049382716049,59,3,3,81,25,18,38,0.08950617283950617
0.2839506172839506,58,5,6,81,27,14,40,0.10493827160493827
0.3902439024390244,50,10,3,82,22,17,43,0.12195121951219512
0.3333333333333333,50,9,4,75,24,12,39,0.1
0.22857142857142856,54,5,3,70,21,13,36,0.08214285714285714
0.17647058823529413,56,6,5,68,20,10,38,0.06066176470588235
0.22388059701492538,52,5,7,67,20,12,35,0.08955223880597014
0.3333333333333333,46,8,7,69,16,15,38,0.10326086956521739
0.3382352941176471,45,6,3,68,16,19,33,0.11948529411764706
0.38461538461538464,40,6,1,65,15,17,33,0.1076923076923077
0.2833333333333333,43,7,4,60,19,11,30,0.07291666666666667
0.2807017543859649,41,3,7,57,22,8,27,0.08771929824561403
0.18032786885245902,50,8,3,61,22,12,27,0.06967213114754098
0.25,42,3,5,56,18,14,24,0.06696428571428571
0.15517241379310345,49,6,2,58,15,15,28,0.05387931034482758
0.16666666666666666,45,3,1,54,15,10,29,0.046296296296296294
0.17307692307692307,43,4,5,52,15,8,29,0.06009615384615385
0.18867924528301888,43,3,3,53,19,8,26,0.07075471698113207
0.24528301886792453,40,5,5,53,17,9,27,0.08490566037735849
0.24528301886792453,40,7,2,53,11,13,29,0.08254716981132075
0.10416666666666667,43,7,5,48,13,10,25,0.0546875
0.06521739130434782,43,3,5,46,11,12,23,0.029891304347826088
0.25,36,1,2,48,14,12,22,0.07552083333333333
0.32653061224489793,33,4,3,49,15,12,22,0.07908163265306123
0.2916666666666667,34,7,2,48,15,10,23,0.06770833333333333
0.2558139534883721,32,3,7,43,17,7,19,0.06395348837209303
0.1702127659574468,39,5,5,47,14,12,21,0.04521276595744681
0.10638297872340426,42,2,3,47,15,14,18,0.0398936170212766
0.16666666666666666,40,1,3,48,12,15,21,0.044270833333333336
0.18,41,5,5,50,14,11,25,0.0575
0.16,42,3,6,50,17,11,22,0.035
0.18867924528301888,43,5,3,53,17,14,22,0.05660377358490566
0.17647058823529413,42,2,8,51,18,14,19,0.024509803921568627
0.15789473684210525,48,5,0,57,16,17,24,0.043859649122807015
0.07692307692307693,48,5,3,52,17,11,24,0.028846153846153848
0.16,42,2,7,50,17,11,22,0.0425
0.18181818181818182,45,3,5,55,22,10,23,0.06363636363636363
0.17543859649122806,47,2,4,57,17,15,25,0.05701754385964912
0.15254237288135594,50,7,4,59,14,16,29,0.0635593220338983
0.19642857142857142,45,5,3,56,18,13,25,0.05803571428571429
0.18518518518518517,44,3,3,54,15,11,28,0.046296296296296294
0.2777777777777778,39,3,8,54,19,10,25,0.0625
0.2542372881355932,44,5,6,59,20,14,25,0.07838983050847458
0.16666666666666666,50,6,4,60,16,17,27,0.05625
0.1724137931034483,48,3,1,58,14,18,26,0.04310344827586207
0.19642857142857142,45,8,9,56,18,11,27,0.0625
0.21052631578947367,45,0,4,57,20,14,23,0.06140350877192982
0.26229508196721313,45,3,6,61,21,14,26,0.08196721311475409
0.25,48,7,5,64,19,19,26,0.0703125
0.3225806451612903,42,5,9,62,20,15,27,0.06854838709677419
0.16666666666666666,55,4,4,66,18,20,28,0.04734848484848485
0.18181818181818182,54,4,8,66,20,18,28,0.06628787878787878
0.22857142857142856,54,3,6,70,24,21,25,0.07142857142857142
0.2054794520547945,58,3,5,73,24,18,31,0.0702054794520548
0.21333333333333335,59,8,8,75,24,19,32,0.06
0.24,57,6,7,75,26,19,30,0.07666666666666666
