happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
0.1348314606741573,77,0,1,89,28,26,35,0.06320224719101124
0.26666666666666666,66,0,4,90,28,27,35,0.09305555555555556
0.35106382978723405,61,0,2,94,28,31,35,0.1196808510638298
0.40625,57,0,1,96,28,33,35,0.13020833333333334
0.4536082474226804,53,0,6,97,28,34,35,0.15206185567010308
0.5242718446601942,49,0,3,103,28,40,35,0.18567961165048544
0.6509433962264151,37,0,3,106,28,43,35,0.2346698113207547
0.5963302752293578,44,0,3,109,25,34,50,0.22706422018348624
0.5535714285714286,50,11,0,112,22,32,58,0.1953125
0.49504950495049505,51,13,3,101,26,23,52,0.1806930693069307
0.3626373626373626,58,11,3,91,27,25,39,0.14560439560439561
0.40963855421686746,49,0,4,83,31,24,28,0.13102409638554216
0.4942528735632184,44,0,2,87,33,26,28,0.16954022988505746
0.5056179775280899,44,0,10,89,34,27,28,0.16292134831460675
0.46464646464646464,53,0,5,99,40,31,28,0.16666666666666666
0.47115384615384615,55,0,4,104,43,33,28,0.18389423076923078
0.6203703703703703,41,0,4,108,46,34,28,0.2152777777777778
0.5803571428571429,47,0,2,112,37,35,40,0.21875
0.5350877192982456,53,15,1,114,32,37,45,0.20285087719298245
0.46,54,8,2,100,26,35,39,0.14625
0.3829787234042553,58,5,2,94,28,34,32,0.14095744680851063
0.4175824175824176,53,0,6,91,28,32,31,0.13873626373626374
0.41237113402061853,57,0,2,97,28,36,33,0.1404639175257732
0.4444444444444444,55,0,6,99,37,28,34,0.14646464646464646
0.4095238095238095,62,0,3,105,36,29,40,0.1392857142857143
0.4537037037037037,59,0,1,108,37,28,43,0.15625
0.5137614678899083,53,0,7,109,38,25,46,0.16743119266055045
0.5431034482758621,53,0,3,116,37,30,49,0.17349137931034483
0.5462184873949579,54,12,0,119,38,32,49,0.18172268907563024
0.4672897196261682,57,5,2,107,37,30,40,0.14369158878504673
0.41346153846153844,61,9,1,104,36,30,38,0.12860576923076922
0.3958333333333333,58,1,4,96,38,25,33,0.13802083333333334
0.46464646464646464,53,4,5,99,38,27,34,0.14772727272727273
0.43,57,2,1,100,34,26,40,0.14625
0.37373737373737376,62,1,2,99,32,24,43,0.11868686868686869
0.42,58,6,3,100,29,25,46,0.13375
0.36082474226804123,62,3,2,97,32,21,44,0.12242268041237113
0.40625,57,3,4,96,33,20,43,0.125
0.5051546391752577,48,3,6,97,32,24,41,0.15463917525773196
0.56,44,0,4,100,32,28,40,0.17375
0.5673076923076923,45,3,1,104,31,31,42,0.16826923076923078
0.47058823529411764,54,3,5,102,29,28,45,0.14460784313725492
0.4423076923076923,58,4,4,104,32,28,44,0.15745192307692307
0.4807692307692308,54,2,2,104,27,31,46,0.15144230769230768
0.4519230769230769,57,10,1,104,26,31,47,0.15985576923076922
0.45263157894736844,52,5,4,95,28,29,38,0.14736842105263157
0.5106382978723404,46,4,2,94,23,31,40,0.16622340425531915
0.5434782608695652,42,4,2,92,24,29,39,0.17391304347826086
0.5222222222222223,43,2,2,90,30,25,35,0.16111111111111112
0.4888888888888889,46,1,5,90,32,23,35,0.15416666666666667
0.48936170212765956,48,2,27,94,32,27,35,0.16090425531914893
0.5294117647058824,56,2,29,119,33,49,37,0.18277310924369747
0.5547945205479452,65,6,29,146,32,74,40,0.2046232876712329
0.5798816568047337,71,2,24,169,33,101,35,0.23224852071005916
0.6963350785340314,58,6,26,191,32,124,35,0.28403141361256545
0.7819905213270142,46,3,24,211,33,146,32,0.34360189573459715
0.8060344827586207,45,1,26,232,33,168,31,0.3911637931034483
0.8482490272373541,39,7,24,257,31,192,34,0.4474708171206226
0.8321167883211679,46,3,21,274,27,214,33,0.49224452554744524
0.8493150684931506,44,0,21,292,28,230,34,0.5179794520547946
0.853035143769968,46,2,3,313,54,224,35,0.5043929712460063
0.8503184713375797,47,1,7,314,78,198,38,0.44904458598726116
0.8375,52,4,4,320,103,176,41,0.41875
0.825,56,5,10,320,125,156,39,0.398046875
0.8676923076923077,43,1,19,325,150,140,35,0.405
0.8862973760932945,39,2,12,343,170,135,38,0.4303935860058309
0.8895184135977338,39,3,17,353,194,121,38,0.4557365439093484
0.8910081743869209,40,2,13,367,216,114,37,0.4853542234332425
0.8994708994708994,38,4,4,378,235,106,37,0.5099206349206349
0.9021164021164021,37,6,6,378,251,89,38,0.5403439153439153
0.9126984126984127,33,4,4,378,227,92,59,0.546957671957672
0.9153439153439153,32,1,1,378,205,89,84,0.5112433862433863
0.917989417989418,31,5,5,378,180,86,112,0.48412698412698413
0.9259259259259259,28,4,4,378,166,81,131,0.4751984126984127
0.9074074074074074,35,2,2,378,159,66,153,0.46164021164021163
0.9074074074074074,35,1,1,378,147,56,175,0.46395502645502645
0.9126984126984127,33,4,4,378,138,40,200,0.4794973544973545
0.8650793650793651,51,2,2,378,127,31,220,0.4662698412698413
0.8915343915343915,41,2,2,378,110,29,239,0.5218253968253969
0.8756613756613757,47,2,2,378,95,25,258,0.5525793650793651
0.8941798941798942,40,5,5,378,96,23,259,0.5876322751322751
0.9047619047619048,36,27,7,378,90,27,261,0.5978835978835979
0.888268156424581,40,29,1,358,91,29,238,0.55481843575419
0.8787878787878788,40,29,11,330,85,26,219,0.5087121212121212
0.8589743589743589,44,24,8,312,68,35,209,0.4595352564102564
0.8581081081081081,42,26,3,296,57,42,197,0.4535472972972973
0.8681318681318682,36,24,6,273,44,41,188,0.42857142857142855
0.8235294117647058,45,26,5,255,33,45,177,0.3872549019607843
0.782051282051282,51,24,5,234,31,48,155,0.3605769230769231
0.7627906976744186,51,21,1,215,27,51,137,0.35523255813953486
0.7333333333333333,52,21,3,195,28,47,120,0.3269230769230769
0.6949152542372882,54,3,3,177,34,43,100,0.3149717514124294
0.711864406779661,51,7,5,177,30,45,102,0.3340395480225989
0.7257142857142858,48,4,3,175,37,39,99,0.34714285714285714
0.7126436781609196,50,10,4,174,43,34,97,0.3448275862068966
0.6845238095238095,53,19,3,168,45,35,88,0.29017857142857145
0.6447368421052632,54,12,1,152,47,32,73,0.26480263157894735
0.6312056737588653,52,17,5,141,50,28,63,0.23670212765957446
0.6356589147286822,47,13,5,129,53,28,48,0.22189922480620156
0.5702479338842975,52,4,1,121,52,32,37,0.1993801652892562
0.6016949152542372,47,6,4,118,50,30,38,0.20021186440677965
0.5344827586206896,54,4,1,116,46,31,39,0.18642241379310345
0.48672566371681414,58,1,6,113,50,27,36,0.16261061946902655
0.5508474576271186,53,5,7,118,42,30,46,0.17372881355932204
0.5083333333333333,59,4,3,120,38,33,49,0.15416666666666667
0.42016806722689076,69,2,4,119,38,33,48,0.12815126050420167
0.47107438016528924,64,1,2,121,33,36,52,0.1384297520661157
0.5245901639344263,58,4,5,122,33,33,56,0.17315573770491804
0.5284552845528455,58,2,1,123,33,33,57,0.17886178861788618
0.6229508196721312,46,2,3,122,33,33,56,0.20184426229508196
0.6504065040650406,43,2,6,123,34,32,57,0.21544715447154472
0.6377952755905512,46,5,3,127,32,37,58,0.21456692913385828
0.616,48,7,1,125,33,34,58,0.201
0.5966386554621849,48,1,2,119,37,28,54,0.22268907563025211
0.6583333333333333,41,11,3,120,36,27,57,0.24895833333333334
0.6071428571428571,44,8,2,112,37,26,49,0.21763392857142858
0.5188679245283019,51,3,5,106,38,26,42,0.19339622641509435
0.5555555555555556,48,6,6,108,38,26,44,0.2048611111111111
0.5277777777777778,51,5,6,108,34,31,43,0.1909722222222222
0.47706422018348627,57,5,3,109,36,34,39,0.1720183486238532
0.4766355140186916,56,1,7,107,38,31,38,0.1658878504672897
0.415929203539823,66,3,3,113,40,35,38,0.15376106194690264
0.5309734513274337,53,3,1,113,35,37,41,0.19247787610619468
0.4954954954954955,56,5,3,111,30,36,45,0.17229729729729729
0.48623853211009177,56,3,4,109,30,36,43,0.15711009174311927
0.509090909090909,54,4,3,110,28,38,44,0.16590909090909092
0.5137614678899083,53,3,2,109,31,36,42,0.17889908256880735
0.48148148148148145,56,1,3,108,32,32,44,0.16898148148148148
0.4727272727272727,58,5,2,110,37,29,44,0.16477272727272727
0.4766355140186916,56,5,2,107,37,28,42,0.14602803738317757
0.41346153846153844,61,1,4,104,38,23,43,0.12980769230769232
0.4953271028037383,54,4,2,107,38,24,45,0.17289719626168223
0.5428571428571428,48,1,8,105,38,25,42,0.19285714285714287
