,happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
40,0.6211035123231102,49.0,3.0,2.8,131.2,41.2,35.0,55.0,0.23417971673273028
41,0.6274717124179648,46.8,4.4,4.6,131.0,42.4,34.2,54.4,0.23760592884340243
42,0.6087108123887335,49.4,5.0,2.4,131.2,43.4,35.2,52.6,0.2315720667305626
43,0.6148398516049522,48.0,5.2,4.4,128.6,43.4,34.2,51.0,0.2294360834914526
44,0.5797269802093331,51.8,6.0,3.0,127.8,42.8,33.6,51.4,0.21639990959087596
45,0.5578924726134413,53.8,4.8,3.4,124.8,41.6,33.2,50.0,0.20747551249101695
46,0.5718064900621369,52.2,6.6,4.2,123.4,38.4,33.6,51.4,0.21410377023840904
47,0.5565405013576807,52.8,7.0,4.8,121.0,36.2,34.0,50.8,0.2034593276365086
48,0.5310465975932221,54.4,4.8,3.4,118.8,36.4,34.4,48.0,0.1861168616102747
49,0.5366468409951388,53.6,2.4,4.2,117.4,38.4,33.0,46.0,0.1896166003992622
50,0.5196838567940931,56.2,2.2,30.4,119.2,37.8,34.4,47.0,0.19257971312581704
51,0.5647064229682028,62.0,3.6,32.4,147.4,38.8,60.2,48.4,0.21537939659639668
52,0.6478498598539282,60.2,2.4,32.8,176.2,37.6,90.2,48.4,0.25451430219062054
53,0.6982867336806164,60.2,2.6,29.2,206.6,38.6,118.6,49.4,0.3039049427968122
54,0.7768667914432104,50.2,3.4,30.0,233.2,36.6,144.8,51.8,0.35510727034488765
55,0.8294620761184609,42.4,5.6,29.4,259.8,36.6,171.4,51.8,0.40629635123820823
56,0.8537422993916686,39.8,4.6,23.6,283.6,37.8,196.6,49.2,0.449220862816296
57,0.8777713362287762,35.4,6.2,22.6,302.6,38.8,215.4,48.4,0.4847256958675742
58,0.883148304858746,36.8,6.0,18.2,319.0,37.8,234.6,46.6,0.5140592110676211
59,0.8891672800019258,36.0,4.2,18.6,331.2,37.2,248.6,45.4,0.5381904973619249
60,0.8897476062506288,37.6,2.8,3.8,345.6,64.8,236.8,44.0,0.5232929168583038
61,0.8880049133265558,38.2,3.4,6.8,346.6,92.6,208.2,45.8,0.4674414948476966
62,0.8844880399749734,40.0,3.6,7.0,350.0,123.0,182.2,44.8,0.4388512903240603
63,0.8772960934462531,42.4,3.6,6.4,353.4,147.8,160.0,45.6,0.42521619245186537
64,0.8768050821963864,43.6,3.4,8.6,356.2,174.8,136.4,45.0,0.42608856682769736
65,0.8800685180277018,43.2,5.0,8.8,361.4,200.8,115.6,45.0,0.44780550892795795
66,0.8869686262977646,41.0,3.4,9.4,365.2,220.2,100.8,44.2,0.47863970003532297
67,0.8877358773693731,41.6,3.0,9.0,371.2,238.0,87.6,45.6,0.4949432643900541
68,0.8817219817219817,44.6,3.8,4.6,377.2,252.8,78.4,46.0,0.5105965113318055
69,0.8783068783068784,46.0,4.4,4.4,378.0,267.2,64.4,46.4,0.5296296296296297
70,0.8857142857142858,43.2,4.8,4.8,378.0,240.6,65.0,72.4,0.5323412698412697
71,0.8894179894179894,41.8,2.8,2.8,378.0,215.0,63.0,100.0,0.489021164021164
72,0.8936507936507935,40.2,4.6,4.6,378.0,189.2,58.8,130.0,0.46911375661375665
73,0.8920634920634921,40.8,2.4,2.4,378.0,166.4,57.0,154.6,0.461441798941799
74,0.8862433862433863,43.0,4.4,4.0,378.0,145.0,50.8,182.2,0.46256613756613757
75,0.8802487898232579,45.2,3.0,3.0,377.6,124.4,46.0,207.2,0.4736666948103118
76,0.8818642350557244,44.6,3.4,3.8,377.6,110.2,39.6,227.8,0.4992028312507036
77,0.8619047619047621,52.2,4.2,3.2,378.0,96.6,34.4,247.0,0.5035714285714286
78,0.8716668794416783,48.4,4.8,4.0,377.0,83.0,33.0,261.0,0.5361565031136076
79,0.8672759838277081,50.0,3.4,3.0,376.2,68.8,32.6,274.8,0.5500852785335544
80,0.8820322073728069,44.4,4.2,3.6,375.8,69.8,30.8,275.2,0.5800702463849603
81,0.8853683353683355,43.0,30.4,6.6,375.2,65.8,31.6,277.8,0.5852996540496541
82,0.8649598044867481,47.4,32.4,5.0,351.4,63.4,33.6,254.4,0.5320283622242459
83,0.8560151675007882,46.2,32.8,5.8,324.0,59.4,36.2,228.4,0.4849288382116102
84,0.8480916375328451,44.2,29.2,5.2,297.0,54.8,38.0,204.2,0.4500505877196338
85,0.8276111181034038,45.6,30.0,3.2,273.0,49.0,40.2,183.8,0.42554565579863646
86,0.8004460528588802,46.4,29.4,3.4,246.2,43.4,39.6,163.2,0.38433338705259823
87,0.770210581276301,46.8,23.6,4.6,220.2,37.6,39.8,142.8,0.3485403497627415
88,0.7329344792764673,49.6,22.6,3.2,201.2,37.0,40.4,123.8,0.3256151639460795
89,0.6989104210359159,51.2,18.2,2.6,181.8,35.6,40.6,105.6,0.307053905355901
90,0.6655969709111467,53.0,18.6,2.8,166.2,34.4,39.6,92.2,0.2810856376260094
91,0.6153288824830315,55.4,3.8,4.2,150.4,38.2,35.8,76.4,0.25358745312672487
92,0.6133806923346787,55.4,6.8,3.8,150.8,38.6,35.0,77.2,0.25305027620976017
93,0.6377332125239101,50.4,7.0,4.4,147.8,42.0,33.0,72.8,0.25918535257654857
94,0.6066911110805698,53.2,6.4,4.6,145.2,43.2,32.2,69.8,0.251866154945644
95,0.6078185328185328,53.0,8.6,4.0,143.4,43.4,33.6,66.4,0.23178761134406295
96,0.6308742460507014,48.6,8.8,4.4,138.8,43.0,34.2,61.6,0.23989522044556527
97,0.6093277281220144,51.0,9.4,4.2,134.4,44.4,34.0,56.0,0.2234135527153085
98,0.6071370395400982,50.2,9.0,4.2,129.2,43.6,35.0,50.6,0.21562647408980204
99,0.5920506333493346,50.6,4.6,2.8,124.4,43.2,36.6,44.6,0.21601112812151774
100,0.5960166338311088,48.2,4.4,4.0,122.6,42.4,36.6,43.6,0.21205647773142547
101,0.5632729872964457,51.6,4.8,2.4,122.2,40.0,36.4,45.8,0.2011226282706085
102,0.5275680917566413,55.4,2.8,3.6,119.8,38.8,35.0,46.0,0.18462401666218164
103,0.558706963561218,52.6,4.6,4.6,120.6,37.4,34.2,49.0,0.1954301866492246
104,0.5511730025655296,53.4,2.4,4.4,120.6,36.8,34.2,49.6,0.18929195490226886
105,0.5223553006468739,57.6,4.0,3.6,122.6,37.6,34.6,50.4,0.1808407988962047
106,0.5101280299925132,58.6,3.0,4.8,122.2,38.6,33.8,49.8,0.18049865537580048
107,0.5379733135581883,55.8,3.8,4.6,124.0,38.2,34.4,51.4,0.19369874245235982
108,0.5310523986653534,57.0,3.2,2.6,124.8,39.2,34.8,50.8,0.2070613601601207
109,0.558675710721447,53.8,4.0,3.4,124.2,39.4,34.6,50.2,0.21130968780955003
110,0.5942032027563612,49.2,3.0,4.8,123.6,40.6,34.0,49.0,0.21480606632086063
111,0.5680443397582822,52.4,3.6,3.8,125.4,38.8,36.4,50.2,0.20427576498896283
112,0.6023457137322283,48.0,6.6,3.0,125.6,38.6,36.6,50.4,0.21205277819890841
113,0.6008565615759199,47.6,5.0,3.8,122.0,38.8,35.0,48.2,0.22002669812266165
114,0.6060376508737164,46.6,5.8,3.0,120.8,38.6,34.4,47.8,0.21546823315331337
115,0.5792305206004726,48.6,5.2,2.0,118.0,38.2,33.8,46.0,0.20021762708033966
116,0.574516253090189,47.2,3.2,3.4,114.8,38.6,31.0,45.2,0.20501374411751772
117,0.550436361959551,50.4,3.4,4.6,115.0,39.0,29.8,46.2,0.19836233636255982
118,0.5705455428619091,49.0,4.6,4.4,116.2,37.4,31.8,47.0,0.20754316587708482
119,0.5385688244331828,52.8,3.2,3.4,116.0,38.0,32.8,45.2,0.19538957417971345
120,0.5625681859036449,50.0,2.6,4.6,116.2,38.8,31.4,46.0,0.20449171575172126
121,0.5349997215444534,54.2,2.8,3.6,118.2,40.2,32.2,45.8,0.19269229257700865
122,0.554080250405125,52.2,4.2,4.4,119.0,39.6,32.8,46.6,0.20053465606858895
123,0.5482324530784866,53.4,3.8,2.4,119.2,38.8,33.4,47.0,0.19964943846814193
124,0.5274451396049088,55.0,4.4,3.8,117.8,37.4,32.8,47.6,0.188090831028148
125,0.5143859865440759,56.6,4.6,3.8,117.2,35.8,34.6,46.8,0.17859769775437495
126,0.5216041986214893,54.6,4.0,3.6,116.4,34.4,35.0,47.0,0.18730472546216242
127,0.49591797754711997,57.2,4.4,4.0,116.0,34.4,34.0,47.6,0.1804622370299977
128,0.49496257952723843,57.4,4.2,4.0,115.6,36.2,33.6,45.8,0.17486904955592508
129,0.5557372325555608,50.4,4.2,3.4,115.4,36.2,34.2,45.0,0.18028165307854319
130,0.5233878573533746,53.8,2.8,4.0,114.6,36.0,33.0,45.6,0.17334585912172118
131,0.5285136972559649,53.8,4.0,1.8,115.8,35.8,33.4,46.6,0.1830006061051027
132,0.5481057312509672,50.8,2.4,5.8,113.6,37.2,30.8,45.6,0.18409261028826246
133,0.5543856156114405,51.6,3.6,2.6,117.0,35.8,34.2,47.0,0.19075528354248666
134,0.5706392985849844,49.2,4.6,4.0,116.0,36.6,33.0,46.4,0.19371568897051536
135,0.5423985563571988,51.4,4.4,3.6,115.4,38.4,33.2,43.8,0.18997379259645258
136,0.5320502882280238,53.0,3.6,2.8,114.6,38.6,33.2,42.8,0.19863850370606428
137,0.5495072692165716,50.6,4.8,4.0,113.8,38.0,32.0,43.8,0.1937941370644859
138,0.5183194819181337,53.0,4.6,3.2,113.0,37.6,32.0,43.4,0.19280398027562273
139,0.534323862702181,50.4,2.6,4.6,111.6,37.6,31.8,42.2,0.19004492555087432
140,0.5362003745984328,51.2,3.4,4.2,113.6,37.0,32.4,44.2,0.19244135786004718
141,0.5468024727656429,50.2,4.8,2.4,114.4,35.2,34.8,44.4,0.19232625352150295
142,0.5490497804281251,49.4,3.8,3.8,112.0,36.6,31.4,44.0,0.1852244386577126
143,0.5618190061769971,48.4,3.0,3.2,112.0,36.8,32.6,42.6,0.19055032907754604
144,0.5385662162745166,51.0,3.8,4.2,112.2,37.0,31.8,43.4,0.18631514619084108
145,0.5464054010564491,50.2,3.0,3.4,112.6,36.8,32.4,43.4,0.19005010142925527
146,0.5499194862513387,50.4,2.0,3.8,113.0,36.0,33.0,44.0,0.19627234962035728
147,0.5353942433596264,52.8,3.4,4.2,114.8,36.0,32.8,46.0,0.1956923975872634
148,0.5345631364426399,53.0,4.6,4.4,115.6,35.2,33.8,46.6,0.19808907679131274
149,0.5384409310496268,52.6,4.4,5.4,115.4,36.4,33.6,45.4,0.18567381893468848
150,0.5110369705570144,56.4,3.4,4.4,116.4,36.6,34.8,45.0,0.18454061025230895
151,0.5448471135567108,52.4,4.6,4.2,117.4,37.2,36.8,43.4,0.19263909492803202
152,0.5410769577610802,51.8,3.6,2.4,117.0,35.2,37.2,44.6,0.1964410642754681
153,0.4948897063320022,56.4,4.4,3.8,115.8,35.8,36.4,43.6,0.18399411106455382
154,0.4789220749232318,58.6,2.4,3.0,115.2,36.0,36.0,43.2,0.17524128231468197
155,0.5111221690192335,56.4,3.8,4.0,115.8,35.8,35.6,44.4,0.1792113547342796
156,0.5208144131151284,55.2,3.8,4.6,116.0,36.8,35.8,43.4,0.18208215810815573
157,0.5047351226907734,57.4,3.6,4.4,116.8,37.0,36.2,43.6,0.178016459649393
158,0.49119356631325506,59.2,4.0,2.8,117.6,38.2,36.2,43.2,0.18258276802274115
159,0.5094011098820742,57.0,4.0,2.6,116.4,39.0,33.6,43.8,0.17741988878211024
160,0.5060292423202513,56.2,3.4,3.6,115.0,39.2,31.8,44.0,0.17759580187600094
161,0.5139203071593925,55.0,4.0,5.4,115.2,41.0,31.2,43.0,0.1804044192613627
162,0.5493891862926346,51.8,1.8,3.8,116.6,39.6,34.2,42.8,0.19471075208316585
163,0.5539766458589079,52.2,5.8,3.8,118.6,40.2,34.2,44.2,0.1965598158351319
164,0.545519612186214,52.2,2.6,2.8,116.6,39.0,35.0,42.6,0.19177647162660114
165,0.5722941291359428,48.8,4.0,5.2,116.8,39.6,33.8,43.4,0.19741085115266935
166,0.5835528697908561,47.8,3.6,5.0,118.0,40.4,34.4,43.2,0.19931955212876265
167,0.5519652378496456,52.4,2.8,4.0,119.4,40.6,35.0,43.8,0.19284817743058458
168,0.536617073736647,54.8,4.0,3.6,120.6,39.0,36.2,45.4,0.19345595296772233
169,0.5421879482204413,54.2,3.2,3.2,120.2,36.2,37.2,46.8,0.19322526399134868
170,0.5464105466533937,54.0,4.6,4.0,120.2,35.4,36.8,48.0,0.18943007209145502
171,0.5363456790862029,54.6,4.2,4.2,119.6,36.6,35.4,47.6,0.18659963846147712
172,0.5518445497480513,52.4,2.4,3.6,119.6,38.0,35.8,45.8,0.18818198402830003
173,0.5591134427781782,52.8,3.8,4.4,120.8,38.0,35.6,47.2,0.20193747447082563
174,0.5457797851417038,55.0,3.2,4.4,121.4,37.8,37.2,46.4,0.20637164719762313
175,0.5530154607861004,54.6,4.2,5.0,122.6,39.0,36.4,47.2,0.21720595065030598
176,0.5531140570324389,54.8,3.4,5.4,123.4,39.4,36.4,47.6,0.20478710929055102
177,0.5444737571566911,56.2,3.8,3.0,125.4,39.0,37.8,48.6,0.20111037022184886
178,0.5437335771180214,55.4,4.2,4.8,124.6,39.8,37.2,47.6,0.196914691963082
179,0.5647208259900907,53.0,4.4,3.0,125.2,40.4,38.8,46.0,0.21363465882591676
180,0.5840493445725492,49.2,5.4,4.8,123.8,40.8,37.8,45.2,0.2125288946743667
181,0.5653523995280458,51.2,4.4,4.6,123.2,39.6,38.4,45.2,0.20454286907937536
182,0.573658130680873,51.0,4.2,3.8,123.4,39.4,39.4,44.6,0.20637263714814055
183,0.5800577014844199,49.6,2.4,4.8,123.0,40.0,38.8,44.2,0.2059826517421705
184,0.5908325433253314,49.2,3.8,5.4,125.4,41.6,39.2,44.6,0.2090942563090307
185,0.5808586006194638,51.2,3.0,2.8,127.0,41.4,39.6,46.0,0.21247143794785006
186,0.5496567283953463,55.2,4.0,5.4,126.8,41.8,37.0,48.0,0.2142410639343249
187,0.5428638150474089,56.4,4.6,4.2,128.2,40.8,39.4,48.0,0.20698002279764444
188,0.552711769788973,54.2,4.4,3.8,127.8,42.0,38.8,47.0,0.21304121748880286
189,0.5601308418537234,53.6,2.8,4.6,127.2,41.8,39.6,45.8,0.21598530628302215
190,0.5718869253249782,53.6,2.6,3.6,129.0,42.6,39.4,47.0,0.21418441473346364
191,0.5920992752893663,51.2,3.6,5.2,130.0,43.0,38.4,48.6,0.22177720710645382
192,0.5976328711745664,51.0,5.4,4.2,131.6,43.2,39.8,48.6,0.22124732449054946
193,0.5741343871859116,53.6,3.8,4.2,130.4,43.6,39.2,47.6,0.22087294745287794
194,0.5491224490084626,56.8,3.8,4.8,130.8,44.6,38.0,48.2,0.20764819865031697
195,0.523563404142181,60.2,2.8,4.8,131.8,42.4,40.0,49.4,0.19910640698057874
196,0.5488666698715592,57.4,5.2,3.6,133.8,42.4,39.4,52.0,0.2094201157129163
197,0.5588176622473291,55.8,5.0,3.6,132.2,43.6,38.8,49.8,0.2007517821792019
198,0.5604085688499865,54.2,4.0,4.6,130.8,42.6,38.6,49.6,0.20104814826834475
199,0.601190658196529,49.4,3.6,5.0,131.4,44.2,38.6,48.6,0.2243778114687006
200,0.592715542358891,51.2,3.2,5.0,132.8,43.0,40.0,49.8,0.2303304583739409
201,0.5771172087203571,53.8,4.0,6.2,134.6,43.6,39.8,51.2,0.22800045846856118
202,0.5892173065650688,54.0,4.2,3.0,136.8,44.0,41.8,51.0,0.22808854007565493
203,0.6486317687600541,46.2,3.6,7.4,135.6,43.4,40.6,51.6,0.25033695524699906
204,0.6105166531911324,52.8,4.4,4.2,139.4,42.8,43.2,53.4,0.22908290777429782
205,0.5804845749277118,56.8,4.4,5.6,139.2,44.8,42.6,51.8,0.2260501952108994
206,0.5766745492422595,57.4,5.0,5.0,140.4,43.0,44.6,52.8,0.22240585845134414
207,0.5957194321105828,54.8,5.4,3.2,140.4,42.4,46.0,52.0,0.22707465366592294
208,0.6085867437560382,52.4,3.0,5.4,138.2,43.2,44.6,50.4,0.22928773668822777
209,0.6279755346655885,50.2,4.8,4.4,140.6,43.6,45.0,52.0,0.22952497325140858
210,0.5868795864587859,55.8,3.0,4.2,140.2,45.0,44.4,50.8,0.22057607385532796
211,0.5944499439059656,54.6,4.8,5.0,141.4,46.0,42.4,53.0,0.2208336081881345
212,0.5785904502743153,56.8,4.6,5.6,141.6,44.8,44.4,52.4,0.21651122581358212
213,0.6113533987315544,53.0,3.8,4.6,142.6,48.0,42.6,52.0,0.2226741918397413
214,0.5920268072487562,56.2,4.8,4.4,143.4,47.4,43.0,53.0,0.2210411133263218
215,0.5957197423315497,55.0,5.4,3.6,143.0,48.2,41.8,53.0,0.21598632116772282
216,0.5685708114975025,58.2,2.8,5.8,141.2,49.6,40.4,51.2,0.20944047859649836
217,0.616602251487212,52.6,5.4,4.6,144.2,49.2,43.0,52.0,0.23506779481387113
218,0.6118958435864167,53.0,4.2,4.8,143.4,50.0,42.2,51.2,0.2314375121172804
219,0.6261410804913052,51.6,3.8,4.2,144.0,49.4,42.6,52.0,0.23818938704551318
220,0.6301706852957379,50.2,4.6,6.0,144.4,48.6,42.6,53.2,0.23983291769805865
221,0.6199672584480946,52.4,3.6,5.6,145.8,47.4,43.6,54.8,0.2356488302638128
222,0.6033151455735218,55.6,5.2,6.4,147.8,50.0,43.6,54.2,0.22594489849523675
223,0.6079968708450857,55.6,4.2,4.2,149.0,47.2,45.4,56.4,0.22777562065951865
224,0.6301240881212191,52.2,4.2,5.4,149.0,47.4,45.2,56.4,0.22747948586031566
225,0.6388254017637233,51.8,4.8,5.0,150.2,45.4,47.0,57.8,0.23033736948929065
226,0.6272195844744204,53.0,4.8,5.0,150.4,46.2,46.2,58.0,0.23186039866437977
227,0.638095595420913,51.8,3.6,5.6,150.6,47.6,46.6,56.4,0.23985273219336287
228,0.6454055625196907,51.4,3.6,4.2,152.6,47.0,47.4,58.2,0.2509722925179489
229,0.6488463748968589,50.8,4.6,4.8,153.2,46.8,47.4,59.0,0.25010442258455096
230,0.6560825588178842,49.8,5.0,3.8,153.4,48.6,46.2,58.6,0.24864724435166083
231,0.6349422944568575,52.8,5.0,5.0,152.2,49.2,44.4,58.6,0.23927998644422593
232,0.6466825814796685,51.2,6.2,5.2,152.2,50.0,43.0,59.2,0.2425575427638015
233,0.6442563671225638,51.2,3.0,4.8,151.2,49.6,44.0,57.6,0.2416968077961658
234,0.6503070540510226,50.4,7.4,5.4,153.0,50.6,43.4,59.0,0.24613221994257017
235,0.633232232560499,52.0,4.2,4.2,151.0,52.0,43.8,55.2,0.22778542981858144
236,0.6600686937422731,48.6,5.6,4.6,151.0,51.2,43.0,56.8,0.23817484976140674
237,0.6510926603725052,50.8,5.0,4.4,150.0,52.2,42.0,55.8,0.24221260465381816
238,0.6421500442210791,51.4,3.2,4.4,149.4,51.6,42.2,55.6,0.23552552834039125
239,0.6582924829265593,49.4,5.4,5.8,150.6,52.2,41.8,56.6,0.24819875411004294
240,0.6532747202232565,50.0,4.4,2.8,151.0,50.0,43.8,57.2,0.24678678034652615
241,0.6419120916116768,51.6,4.2,4.2,149.4,49.4,41.6,58.4,0.24581258437756492
242,0.6480794697058269,51.2,5.0,3.8,149.4,48.2,40.6,60.6,0.2445522182675485
243,0.6499157301323921,51.6,5.6,4.2,148.2,48.8,39.6,59.8,0.24762557443431343
244,0.6391693883363556,52.4,4.6,5.4,146.8,48.8,38.4,59.6,0.24618217001195725
245,0.6274132382607819,53.8,4.4,6.4,147.6,48.0,39.6,60.0,0.23469131935047088
246,0.6128215044036563,56.0,3.6,3.8,149.6,47.6,41.4,60.6,0.2344764557722673
247,0.6306997012304774,52.8,5.8,4.8,149.8,46.4,40.8,62.6,0.23774551580221742
248,0.6013874084543211,57.8,4.6,3.8,148.8,46.6,41.2,61.0,0.23165236489695654
249,0.6072236950758398,57.2,4.8,3.2,148.0,47.6,39.2,61.2,0.2378343739889222
250,0.6290142731341725,53.2,4.2,3.6,146.4,46.6,39.6,60.2,0.24461910265312006
251,0.625321082700644,53.8,6.0,4.0,145.8,45.8,39.0,61.0,0.24569671804079168
252,0.6207090088683989,54.0,5.6,2.6,143.8,44.4,39.2,60.2,0.24587871165480424
253,0.5921693171929491,56.4,6.4,4.8,140.8,43.8,37.6,59.4,0.23887676007020758
254,0.5946133981888172,54.6,4.2,3.0,139.2,43.8,37.0,58.4,0.22752417180722584
255,0.5858370345584888,55.0,5.4,4.6,138.0,46.0,33.6,58.4,0.22155946823186995
256,0.6053723720163837,52.4,5.0,6.8,137.2,45.2,34.4,57.6,0.23407129236018082
257,0.6027624003903075,53.2,5.0,4.4,139.0,45.6,36.4,57.0,0.2276699920718816
258,0.6307279160603514,49.2,5.6,2.6,138.4,45.0,37.0,56.4,0.2366150925868528
259,0.6075750374382931,51.2,4.2,4.6,135.4,42.4,36.4,56.6,0.22758082996926005
260,0.6196392026711498,50.4,4.8,3.6,135.8,43.2,37.4,55.2,0.2310011821305479
261,0.5956479165819643,53.0,3.8,5.2,134.6,43.0,37.0,54.6,0.22950823907386714
262,0.577036491775754,56.2,5.0,6.0,136.0,41.8,39.6,54.6,0.2177855847384389
263,0.61011565676687,52.4,5.2,4.4,137.0,42.4,40.8,53.8,0.2254719136742668
264,0.5936954667223462,53.4,4.8,5.4,136.2,40.0,42.2,54.0,0.21819354604296337
265,0.5929719740147466,54.0,5.4,4.2,136.8,38.2,43.0,55.6,0.2203087998801772
266,0.5802593134243011,55.0,4.2,3.6,135.6,41.2,40.4,54.0,0.2153472958666
267,0.5610320634320736,56.8,4.6,3.4,135.0,40.8,39.6,54.6,0.20895055387560468
268,0.5463486695855275,58.0,4.4,3.6,133.8,39.6,40.4,53.8,0.21619039679614768
269,0.5766115871879547,53.8,4.4,3.8,133.0,41.0,39.4,52.6,0.2160036829150369
270,0.5685656697383783,55.4,5.8,4.0,132.4,41.0,39.6,51.8,0.22043377410323375
271,0.5570323690738219,56.6,2.8,2.6,130.6,42.2,38.4,50.0,0.20852390341683263
272,0.5690551841230527,54.2,4.2,5.6,130.4,45.6,35.0,49.8,0.211331252853721
273,0.5679337720361892,54.8,3.8,3.0,131.8,45.2,36.2,50.4,0.21561869916370718
274,0.5928876726428428,51.4,4.2,5.8,131.0,47.6,33.8,49.6,0.21168180608554382
275,0.5931953777163185,52.8,5.4,4.6,132.6,47.2,35.4,50.0,0.21834670629412778
276,0.5701004833752771,55.2,6.4,3.6,131.8,44.0,36.4,51.4,0.2069023296802177
277,0.5651959275786018,55.2,3.8,4.4,129.0,43.0,36.6,49.4,0.20770424119183675
278,0.5863687676634649,51.4,4.8,4.6,129.6,44.0,37.4,48.2,0.21099476768159597
279,0.5979790937939203,50.6,3.8,3.4,129.4,43.2,38.2,48.0,0.22460382159616196
280,0.58036801155705,52.8,3.2,4.0,129.0,43.6,37.6,47.8,0.20376464182498272
281,0.579280505311795,53.2,3.6,3.8,129.8,41.0,39.0,49.8,0.21233589213975645
282,0.5854584583172437,52.6,4.0,3.8,130.0,40.6,37.2,52.2,0.21556199980592491
283,0.5528133259948558,57.6,2.6,2.8,129.8,39.2,38.0,52.6,0.209556250437915
284,0.5448999431751768,58.6,4.8,3.4,130.0,39.6,35.0,55.4,0.202681828222957
285,0.5626264585901745,54.8,3.0,4.2,128.6,40.0,33.8,54.8,0.21241723689127506
286,0.5695121243691285,54.4,4.6,3.6,129.8,40.0,34.4,55.4,0.21603603621467343
287,0.6040019293142567,49.8,6.8,4.8,128.8,41.0,33.6,54.2,0.226462257561995
288,0.5545182187583266,55.0,4.4,3.6,126.8,42.0,33.8,51.0,0.20818219193584525
289,0.537577314509805,56.4,2.6,4.4,126.0,41.6,34.0,50.4,0.2042438551800608
