,happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
282,0.7445714916286503,48.8,7.4,7.2,262.8,83.8,74.0,105.0,0.3514536202624236
283,0.7528904371321097,46.6,10.4,9.4,262.6,85.4,72.0,105.2,0.3517049829583356
284,0.7640141052461406,46.0,7.6,8.4,261.6,88.4,70.8,102.4,0.3525657405133889
285,0.7472651033879011,52.8,10.0,7.6,262.4,90.0,69.0,103.4,0.3525118242669533
286,0.7642003376653153,48.4,8.6,8.0,260.0,88.2,71.4,100.4,0.3681314058271584
287,0.7943202063958302,43.4,11.0,9.4,259.4,89.4,70.0,100.0,0.3756852636983859
288,0.7737998402129127,45.4,8.2,8.8,257.8,85.8,73.0,99.0,0.37546359089472736
289,0.7656835778872706,46.2,7.8,7.4,258.4,85.0,75.4,98.0,0.3803780727164438
290,0.7250507520413527,53.2,8.4,7.2,258.0,81.8,75.0,101.2,0.36002156578761985
291,0.72919343925076,50.2,8.4,7.2,256.8,82.2,73.4,101.2,0.3574141764930264
292,0.7423707142316662,47.6,7.8,8.4,255.6,81.2,73.4,101.0,0.3533178270273338
293,0.724978276746844,52.2,9.4,7.6,256.2,81.4,72.4,102.4,0.34332016600409615
294,0.7238841714742715,53.0,7.6,8.2,254.4,79.2,71.6,103.6,0.33898817997059916
295,0.7125476370050544,55.6,7.6,8.0,255.0,76.6,72.2,106.2,0.34178324724733156
296,0.7307595605189172,52.0,8.6,6.6,255.4,79.4,72.2,103.8,0.35602443327695443
297,0.7456038131808178,49.4,7.0,7.2,253.4,79.4,69.4,104.6,0.36308340284069435
298,0.7313872243940267,53.0,8.2,7.8,253.6,81.8,67.8,104.0,0.3628466932575669
299,0.7547854862911951,48.6,10.0,10.0,253.2,82.8,68.2,102.2,0.36514247082752205
300,0.7480572361705146,50.6,7.2,8.4,253.2,82.2,71.0,100.0,0.3678878600873162
301,0.7620062168035673,47.4,11.0,8.8,254.4,80.6,72.2,101.6,0.37527011311191283
302,0.7452519015997385,50.6,8.4,6.4,252.2,81.8,72.6,97.8,0.35671595809005163
303,0.7547669242166981,51.2,8.2,7.6,250.2,80.0,71.4,98.8,0.35371892303811525
304,0.7322085711680871,54.0,9.2,7.0,249.6,79.8,70.8,99.0,0.3484820408436371
305,0.719298676014062,54.6,10.6,9.4,247.4,80.2,69.8,97.4,0.3464850778160752
306,0.7147240201344041,54.8,10.2,9.2,246.2,78.8,72.6,94.8,0.34428328698138744
307,0.7270609800763741,53.6,5.2,7.8,245.2,76.6,74.6,94.0,0.3391866774420465
308,0.7339032123076024,52.8,9.4,10.0,247.8,75.6,74.6,97.6,0.337162984589566
309,0.7528934606317563,48.6,6.4,10.6,248.4,78.2,74.6,95.6,0.34651702022380426
310,0.7460458717594655,52.0,6.4,8.6,252.6,79.4,76.8,96.4,0.34669517365378777
311,0.76583022782698,49.2,7.8,6.2,254.8,81.0,76.6,97.2,0.35313314759388825
312,0.759939416066201,50.4,8.8,8.4,253.2,79.0,76.4,97.8,0.35352706622644003
313,0.7614759791020165,50.0,7.2,7.6,252.8,79.0,77.2,96.6,0.35148600311893013
314,0.7549668557781615,52.0,9.4,5.6,253.2,77.8,77.8,97.6,0.3489483404218817
315,0.7756770660752543,49.0,8.4,7.4,249.4,79.2,74.0,96.2,0.35510150098220505
316,0.7647275871651662,50.6,7.6,9.0,248.4,81.8,72.2,94.4,0.35148134419847743
317,0.755004975384695,53.6,8.0,8.2,249.8,82.4,73.4,94.0,0.34442727457301425
318,0.7728883537935036,49.8,9.4,7.2,250.0,84.6,71.6,93.8,0.3487174901573988
319,0.7305823436714618,56.2,8.8,9.2,247.8,85.2,68.2,94.4,0.328186365819846
